ANTMToBrokerCode	ANTM	Start	2025-12-29	End	2025-12-29	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
AO	462	153,510,000	3322.73	52	IT	1,005	334,275,000	3326.12
MI	350	117,500,000	3357.14	53	SH	800	267,700,000	3346.25
RO	150	49,600,000	3306.67	54	BB	695	229,091,000	3296.27
RS	100	33,400,000	3340.00	55	AR	677	227,141,000	3355.11
BR	90	30,150,000	3350.00	56	RG	606	203,420,000	3356.77
JB	85	28,050,000	3300.00	57	QA	599	200,353,000	3344.79
KZ	69	23,046,000	3340.00	58	MU	500	169,500,000	3390.00
IU	50	16,500,000	3300.00	59	AH	500	169,500,000	3390.00
BS	50	16,450,000	3290.00	60	GI	400	134,000,000	3350.00
AR	15	4,935,000	3290.00	61	RF	300	101,200,000	3373.33
SF	7	2,317,000	3310.00	62	MI	250	85,000,000	3400.00
IH	3	1,017,000	3390.00	63	OK	150	50,695,000	3379.67
RG	3	996,000	3320.00	64	SF	118	39,616,000	3357.29
DU	1	330,000	3300.00	65	RO	116	39,101,000	3370.78
 	 	 	 	66	RB	87	28,963,000	3329.08
 	 	 	 	67	RS	75	25,500,000	3400.00
 	 	 	 	68	AN	49	16,238,000	3313.88
 	 	 	 	69	TF	40	13,480,000	3370.00
 	 	 	 	70	DD	20	6,800,000	3400.00
 	 	 	 	71	DU	5	1,650,000	3300.00
 	 	 	 	72	AD	3	990,000	3300.00
 	 	 	 	73	JB	2	666,000	3330.00
