BUMIToBrokerCode	BUMI	Start	2026-01-02	End	2026-01-02	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
RO	4,831	200,173,000	414.35	56	RO	30,130	1,197,378,000	397.40
RS	5,115	199,961,400	390.93	57	PC	29,190	1,179,691,000	404.14
RF	5,000	197,000,000	394.00	58	GA	28,890	1,144,478,000	396.15
BF	5,000	186,000,000	372.00	59	MU	18,614	750,772,400	403.34
ZR	3,090	119,328,000	386.17	60	SA	15,775	626,380,000	397.07
DU	1,796	71,847,200	400.04	61	QA	15,640	617,255,200	394.66
SF	1,695	65,677,800	387.48	62	RF	14,258	592,530,000	415.58
QA	841	33,850,200	402.50	63	PG	11,436	466,274,200	407.72
PO	680	27,116,200	398.77	64	BS	10,150	404,008,000	398.04
AF	500	20,900,000	418.00	65	ZR	9,844	381,588,400	387.64
MU	287	12,054,000	420.00	66	SF	8,440	334,151,600	395.91
ID	300	11,460,000	382.00	67	AN	6,468	261,496,800	404.29
JB	270	11,201,000	414.85	68	YO	6,000	243,600,000	406.00
AN	267	10,749,600	402.61	69	AR	5,150	215,530,000	418.50
DD	250	10,500,000	420.00	70	BF	5,000	210,000,000	420.00
RB	239	9,663,600	404.33	71	AF	4,800	195,360,000	407.00
GI	89	3,696,800	415.37	72	RS	4,035	162,630,000	403.05
AD	89	3,660,000	411.24	73	DU	3,898	157,061,800	402.93
TF	58	2,387,400	411.62	74	JB	3,289	132,293,000	402.23
IC	20	840,000	420.00	75	DD	2,765	110,811,000	400.76
PF	7	277,200	396.00	76	TF	1,260	50,644,000	401.94
 	 	 	 	77	PO	1,097	44,287,400	403.71
 	 	 	 	78	GI	1,028	40,115,000	390.22
 	 	 	 	79	TS	1,000	39,600,000	396.00
 	 	 	 	80	IC	785	30,694,000	391.01
 	 	 	 	81	AH	500	20,500,000	410.00
 	 	 	 	82	IT	400	16,000,000	400.00
 	 	 	 	83	FO	300	12,000,000	400.00
 	 	 	 	84	PI	285	11,172,000	392.00
 	 	 	 	85	AD	76	3,012,400	396.37
