BUMIToBrokerCode	BUMI	Start	2026-01-05	End	2026-01-05	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
BS	3,450	161,210,000	467.28	62	PG	8,523	381,821,800	447.99
SF	2,954	133,666,000	452.49	63	RO	6,890	315,960,400	458.58
RB	2,841	124,762,600	439.15	64	IH	6,750	314,650,000	466.15
MU	2,757	124,730,000	452.41	65	AN	6,556	298,281,400	454.97
JB	2,721	119,797,200	440.27	66	ID	5,240	248,301,000	473.86
TF	2,017	89,585,000	444.15	67	QA	5,370	246,542,800	459.11
DU	1,939	88,444,800	456.14	68	MU	5,091	223,243,000	438.51
IH	1,765	79,703,000	451.58	69	DU	4,165	188,296,000	452.09
PF	1,186	54,556,000	460.00	70	ZR	4,130	186,204,000	450.86
EL	1,010	46,820,000	463.56	71	JB	3,721	164,226,000	441.35
PO	592	27,423,600	463.24	72	BF	2,000	88,400,000	442.00
II	520	24,320,000	467.69	73	PP	1,000	46,800,000	468.00
TS	500	21,500,000	430.00	74	TF	1,041	45,854,200	440.48
OK	200	9,160,000	458.00	75	PO	538	23,827,000	442.88
AD	159	7,351,600	462.36	76	AH	500	22,100,000	442.00
GI	66	2,948,200	446.70	77	SF	233	10,445,800	448.32
AR	35	1,626,000	464.57	78	FO	200	9,040,000	452.00
 	 	 	 	79	GI	110	4,791,200	435.56
 	 	 	 	80	DD	100	4,660,000	466.00
 	 	 	 	81	AD	58	2,514,200	433.48
