BUMIToBrokerCode	BUMI	Start	2026-01-19	End	2026-01-19	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
EL	92,200	3,673,480,000	398.43	40	DP	100,000	3,980,000,000	398.00
AT	87,576	3,514,673,800	401.33	41	FZ	95,254	3,824,628,000	401.52
RF	77,312	3,155,792,800	408.19	42	AT	84,226	3,371,521,000	400.29
FS	71,097	2,848,063,800	400.59	43	SH	72,462	2,877,517,600	397.11
PF	50,000	1,985,000,000	397.00	44	II	70,000	2,782,000,000	397.43
GA	44,000	1,752,000,000	398.18	45	KI	68,411	2,731,452,800	399.27
AF	38,390	1,517,286,000	395.23	46	RG	54,855	2,245,890,000	409.42
LS	37,332	1,492,931,000	399.91	47	PC	51,597	2,089,675,200	405.00
PC	34,791	1,398,818,800	402.06	48	PF	50,000	2,025,000,000	405.00
PG	33,277	1,314,792,800	395.11	49	IH	40,503	1,632,000,000	402.93
RG	31,284	1,260,484,400	402.92	50	BR	33,436	1,351,754,200	404.28
DX	29,978	1,195,752,200	398.88	51	GA	32,000	1,298,400,000	405.75
ES	29,335	1,179,760,000	402.17	52	MI	26,653	1,071,703,000	402.09
FZ	26,875	1,074,539,600	399.83	53	AF	18,556	747,668,000	402.93
MI	26,385	1,054,120,600	399.52	54	BS	15,700	641,190,000	408.40
CD	26,126	1,047,961,800	401.12	55	FS	15,502	628,878,800	405.68
SH	20,556	831,607,800	404.56	56	PG	9,020	366,628,000	406.46
RS	12,950	522,820,000	403.72	57	AN	8,720	348,904,000	400.12
IH	11,559	463,730,400	401.19	58	RX	8,085	324,772,600	401.70
TS	11,000	436,000,000	396.36	59	SS	5,560	223,745,000	402.42
SA	10,194	417,854,000	409.90	60	YO	5,000	206,000,000	412.00
RO	9,294	370,162,400	398.28	61	MU	3,858	156,178,400	404.82
BS	7,270	287,960,000	396.09	62	RB	3,840	154,201,400	401.57
QA	6,245	248,513,800	397.94	63	BB	3,802	152,461,800	401.00
MU	4,668	185,717,200	397.85	64	LS	3,172	126,458,000	398.67
AD	3,780	151,184,000	399.96	65	ZR	2,810	114,368,000	407.00
AN	3,320	133,924,000	403.39	66	RO	1,616	65,252,800	403.79
RB	2,871	115,638,200	402.78	67	QA	1,294	51,601,200	398.77
OK	2,350	93,470,000	397.74	68	AH	563	22,294,800	396.00
ZR	1,325	52,075,000	393.02	69	DU	550	21,830,000	396.91
SF	1,183	46,783,000	395.46	70	AR	500	20,000,000	400.00
DD	500	19,850,000	397.00	71	ID	400	16,040,000	401.00
JB	441	17,450,200	395.70	72	RS	370	15,104,000	408.22
PO	203	8,041,800	396.15	73	JB	351	14,232,600	405.49
IT	100	3,980,000	398.00	74	TF	340	13,960,000	410.59
FO	50	1,970,000	394.00	75	SF	331	13,321,000	402.45
GI	26	1,036,600	398.69	76	OK	150	6,090,000	406.00
DU	17	676,600	398.00	77	DD	100	4,100,000	410.00
 	 	 	 	78	RF	50	1,980,000	396.00
 	 	 	 	79	AD	33	1,325,600	401.70
 	 	 	 	80	GI	8	321,000	401.25
 	 	 	 	81	PO	3	120,000	400.00
