BUMIToBrokerCode	BUMI	Start	2026-01-09	End	2026-01-09	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
PC	14,572	674,061,200	462.57	52	ES	23,200	1,104,760,000	476.19
AF	11,985	564,113,000	470.68	53	OK	15,150	708,600,000	467.72
AR	12,165	556,442,400	457.41	54	PC	14,186	670,504,400	472.65
SH	10,525	491,211,000	466.71	55	AF	10,580	502,992,000	475.42
FS	8,666	400,403,800	462.04	56	DP	10,000	472,000,000	472.00
OK	8,300	385,800,000	464.82	57	RO	9,076	428,293,600	471.90
GA	8,000	371,000,000	463.75	58	DU	6,780	317,364,800	468.09
DU	6,917	324,437,000	469.04	59	PG	5,643	265,609,600	470.69
QA	6,127	287,278,200	468.87	60	BF	5,000	231,000,000	462.00
RG	5,743	268,115,800	466.86	61	SH	3,480	162,324,000	466.45
BF	5,000	234,000,000	468.00	62	RG	3,315	155,962,000	470.47
RS	4,070	193,012,000	474.23	63	FS	2,517	116,739,600	463.80
DD	2,750	128,700,000	468.00	64	TF	1,145	53,821,000	470.05
RB	2,295	107,264,000	467.38	65	AN	1,032	48,476,000	469.73
PG	2,270	106,478,000	469.07	66	RS	1,000	47,800,000	478.00
BS	2,000	92,000,000	460.00	67	SA	956	44,987,200	470.58
PP	1,863	86,250,600	462.97	68	PO	630	29,376,000	466.29
SF	1,722	79,423,800	461.23	69	JB	595	28,124,000	472.67
RO	1,671	78,495,000	469.75	70	ZR	540	25,381,000	470.02
JB	1,457	67,964,400	466.47	71	ID	525	24,250,000	461.90
ZR	1,140	53,391,000	468.34	72	AH	500	23,700,000	474.00
IH	1,150	52,758,000	458.77	73	SF	447	21,045,800	470.82
ID	1,100	52,200,000	474.55	74	MU	145	6,853,000	472.62
PO	903	42,171,800	467.02	75	AR	100	4,700,000	470.00
IC	400	18,350,000	458.75	76	IT	100	4,680,000	468.00
AN	395	18,315,200	463.68	77	PI	64	2,982,400	466.00
TF	302	14,352,400	475.25	78	FO	50	2,350,000	470.00
GI	11	515,200	468.36	79	GI	37	1,740,600	470.43
