BUMIToBrokerCode	BUMI	Start	2026-01-08	End	2026-01-08	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
RB	2,050	92,750,000	452.44	61	DU	1,273	58,439,600	459.07
RG	1,657	75,123,000	453.37	62	PP	1,226	56,396,000	460.00
MU	1,605	71,603,000	446.12	63	PG	687	31,154,400	453.48
AF	1,250	56,050,000	448.40	64	QA	560	25,244,600	450.80
AR	1,100	49,740,000	452.18	65	ID	100	4,600,000	460.00
PG	1,074	48,607,600	452.58	66	PO	43	1,969,400	458.00
TS	1,000	44,800,000	448.00	67	PI	28	1,276,800	456.00
IH	884	40,132,800	453.99	68	SA	25	1,130,000	452.00
QA	583	26,458,600	453.84	69	GI	13	588,200	452.46
JB	554	25,149,600	453.96	70	AD	12	552,000	460.00
AN	518	23,299,800	449.80	71	SF	7	317,000	452.86
OK	500	22,600,000	452.00	72	JB	4	182,000	455.00
ES	347	15,727,400	453.24	73	 	 	 	 
YO	300	13,680,000	456.00	74	 	 	 	 
SF	258	11,675,400	452.53	75	 	 	 	 
DD	250	11,200,000	448.00	76	 	 	 	 
IC	200	9,000,000	450.00	77	 	 	 	 
TF	121	5,445,000	450.00	78	 	 	 	 
ID	100	4,520,000	452.00	79	 	 	 	 
IT	100	4,480,000	448.00	80	 	 	 	 
GI	55	2,507,000	455.82	81	 	 	 	 
FO	50	2,230,000	446.00	82	 	 	 	 
PO	43	1,943,600	452.00	83	 	 	 	 
AH	2	90,400	452.00	84	 	 	 	 
