CUANToBrokerCode	CUAN	Start	2025-11-24	End	2025-11-24	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
BR	2,850	682,900,000	2396.14	35	BR	8,107	1,913,333,000	2360.10
KZ	2,707	644,266,000	2380.00	36	TP	7,333	1,724,046,000	2351.08
AI	2,252	534,589,000	2373.84	37	IF	7,210	1,714,512,000	2377.96
HD	2,200	525,800,000	2390.00	38	RF	7,008	1,668,904,000	2381.43
CD	1,722	411,214,000	2388.00	39	AI	5,282	1,254,463,000	2374.98
FZ	1,415	335,715,000	2372.54	40	LS	4,699	1,119,067,000	2381.50
IU	1,400	332,330,000	2373.79	41	FZ	4,228	998,087,000	2360.66
SH	1,024	242,760,000	2370.70	42	AG	3,241	769,583,000	2374.52
DX	716	168,618,000	2355.00	43	DX	2,285	544,803,000	2384.26
AG	547	129,372,000	2365.12	44	IU	2,125	500,495,000	2355.27
ID	500	119,000,000	2380.00	45	AN	1,532	366,145,000	2389.98
SA	470	111,760,000	2377.87	46	SH	1,520	365,750,000	2406.25
LS	210	50,740,000	2416.19	47	RG	1,233	293,274,000	2378.54
FS	150	35,800,000	2386.67	48	MU	1,231	290,415,000	2359.18
RG	139	33,191,000	2387.84	49	HD	1,205	286,042,000	2373.79
IN	85	20,300,000	2388.24	50	PC	1,110	261,720,000	2357.84
IH	80	19,170,000	2396.25	51	AH	1,090	259,420,000	2380.00
JB	25	6,025,000	2410.00	52	FS	1,047	245,686,000	2346.57
GA	25	5,875,000	2350.00	53	SF	813	195,429,000	2403.80
PG	24	5,736,000	2390.00	54	BS	705	168,800,000	2394.33
PC	20	4,760,000	2380.00	55	PF	638	153,120,000	2400.00
ZR	20	4,720,000	2360.00	56	AR	560	133,380,000	2381.79
AN	6	1,416,000	2360.00	57	ID	505	120,175,000	2379.70
SF	3	717,000	2390.00	58	OK	500	119,900,000	2398.00
QA	1	238,000	2380.00	59	ES	404	94,944,000	2350.10
TF	1	237,000	2370.00	60	RO	373	88,200,000	2364.61
 	 	 	 	61	SA	310	74,090,000	2390.00
 	 	 	 	62	IN	280	66,740,000	2383.57
 	 	 	 	63	ZR	210	49,403,000	2352.52
 	 	 	 	64	II	100	23,700,000	2370.00
 	 	 	 	65	PG	40	9,440,000	2360.00
 	 	 	 	66	AF	35	8,325,000	2378.57
 	 	 	 	67	QA	23	5,451,000	2370.00
 	 	 	 	68	SS	23	5,450,000	2369.57
 	 	 	 	69	PO	12	2,886,000	2405.00
 	 	 	 	70	RS	10	2,390,000	2390.00
 	 	 	 	71	TF	3	717,000	2390.00
 	 	 	 	72	JB	2	478,000	2390.00
 	 	 	 	73	GI	1	238,000	2380.00
 	 	 	 	74	RB	1	233,000	2330.00
