ANTMToBrokerCode	ANTM	Start	2025-10-14	End	2025-10-14	Mode	Value
Investor	All	Board	All Trade
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
PP	229	76,715,000	3350.00	56	RF	322	111,266,000	3455.47
FZ	225	74,770,000	3323.11	57	GI	200	69,500,000	3475.00
GI	200	66,800,000	3340.00	58	BS	100	34,650,000	3465.00
RG	196	65,286,000	3330.92	59	AR	60	20,880,000	3480.00
BS	115	38,405,000	3339.57	60	PG	50	17,200,000	3440.00
SH	83	28,531,000	3437.47	61	RG	30	10,375,000	3458.33
MI	68	22,624,000	3327.06	62	AF	25	8,525,000	3410.00
AR	60	20,260,000	3376.67	63	JB	21	7,205,000	3430.95
JB	38	12,996,000	3420.00	64	PP	15	5,025,000	3350.00
SF	36	12,105,000	3362.50	65	IN	13	4,363,000	3356.15
RB	34	11,753,000	3456.76	66	EL	11	3,781,000	3437.27
ID	30	10,410,000	3470.00	67	AD	10	3,310,000	3310.00
EL	25	8,525,000	3410.00	68	RB	4	1,346,000	3365.00
AN	25	8,425,000	3370.00	69	AN	1	347,000	3470.00
DD	23	7,475,000	3250.00	70	 	 	 	 
OK	20	6,920,000	3460.00	71	 	 	 	 
AD	10	3,330,000	3330.00	72	 	 	 	 
SS	9	3,114,000	3460.00	73	 	 	 	 
