BUMIToBrokerCode	BUMI	Start	2026-02-06	End	2026-02-06	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
GR	567,647	12,837,230,600	226.15	22	SS	608,000	13,760,800,000	226.33
YJ	546,904	12,417,700,200	227.05	23	SQ	569,939	13,002,390,400	228.14
DR	518,519	11,885,851,400	229.23	24	IF	500,668	11,461,850,600	228.93
FZ	371,757	8,439,295,200	227.01	25	IN	493,172	11,131,016,800	225.70
EP	359,917	8,215,508,200	228.26	26	EP	462,121	10,538,998,600	228.06
DH	331,982	7,387,810,800	222.54	27	DP	310,000	7,117,268,200	229.59
XA	305,883	6,972,027,200	227.93	28	FZ	266,393	6,027,601,800	226.27
TP	268,142	6,030,117,200	224.89	29	BK	225,095	5,160,162,800	229.24
AI	253,339	5,742,903,000	226.69	30	HP	197,170	4,533,321,200	229.92
HP	224,017	5,110,241,400	228.12	31	AG	194,257	4,501,343,400	231.72
AO	195,756	4,504,318,400	230.10	32	BB	191,948	4,365,367,200	227.42
KI	174,111	3,895,939,600	223.76	33	XA	172,260	3,939,691,600	228.71
AG	152,843	3,513,104,600	229.85	34	AO	136,122	3,155,813,400	231.84
RF	120,445	2,722,568,000	226.04	35	RO	111,550	2,581,440,000	231.42
IF	110,013	2,525,903,800	229.60	36	IU	101,757	2,341,266,200	230.08
LS	109,190	2,464,843,200	225.74	37	KI	96,997	2,218,596,200	228.73
AT	106,999	2,424,109,800	226.55	38	AI	88,168	2,010,834,400	228.07
DX	76,112	1,698,873,000	223.21	39	TP	87,195	2,000,602,600	229.44
EL	72,000	1,615,600,000	224.39	40	MI	86,400	1,946,140,000	225.25
IU	65,830	1,527,994,000	232.11	41	DH	82,266	1,896,008,400	230.47
AR	57,150	1,293,800,000	226.39	42	BR	78,950	1,814,680,000	229.85
BR	50,005	1,151,913,800	230.36	43	GA	70,000	1,614,000,000	230.57
DP	50,000	1,100,000,000	220.00	44	EL	70,000	1,582,000,000	226.00
FS	48,451	1,095,328,600	226.07	45	AT	48,663	1,112,341,600	228.58
MI	29,701	668,183,200	224.97	46	FS	39,137	891,322,200	227.74
RO	29,826	665,998,800	223.29	47	RF	30,010	690,226,000	230.00
PG	28,040	639,092,000	227.92	48	DX	29,393	676,671,400	230.22
CD	24,270	544,226,600	224.24	49	LS	26,930	616,421,000	228.90
AF	15,769	356,113,200	225.83	50	RS	26,560	599,424,000	225.69
SF	15,053	341,189,600	226.66	51	SH	19,250	442,050,000	229.64
RS	11,700	268,610,000	229.58	52	PG	17,178	393,417,200	229.02
JB	10,506	242,578,800	230.90	53	SF	16,908	390,896,000	231.19
PO	10,201	233,585,000	228.98	54	PO	13,087	292,385,200	223.42
TS	10,000	226,000,000	226.00	55	PF	10,000	232,000,000	232.00
ES	8,116	182,405,400	224.75	56	CD	7,550	170,149,000	225.36
AN	8,084	182,162,800	225.34	57	AN	6,035	135,819,000	225.05
PC	6,675	152,346,200	228.23	58	IT	5,500	126,500,000	230.00
SS	6,350	143,640,000	226.20	59	JB	5,340	122,934,000	230.21
RG	4,018	91,183,000	226.94	60	RB	3,112	71,973,000	231.28
BB	2,849	64,387,400	226.00	61	MU	3,133	71,228,600	227.35
SA	2,390	54,274,000	227.09	62	AR	2,400	54,640,000	227.67
MU	2,350	53,950,000	229.57	63	PC	2,333	53,428,200	229.01
AH	2,000	44,400,000	222.00	64	KZ	2,132	48,799,400	228.89
SH	1,500	33,500,000	223.33	65	ES	1,910	44,315,000	232.02
ZR	1,425	33,290,000	233.61	66	SA	1,890	42,454,000	224.62
IT	1,500	33,000,000	220.00	67	IH	1,500	33,900,000	226.00
RB	1,360	31,010,000	228.01	68	RG	1,251	28,512,600	227.92
QA	1,342	30,248,400	225.40	69	OK	1,200	27,600,000	230.00
ID	1,280	28,072,000	219.31	70	AF	500	11,400,000	228.00
DD	1,000	22,000,000	220.00	71	QA	373	8,499,200	227.86
BS	579	13,042,000	225.25	72	TF	100	2,280,000	228.00
TF	550	12,468,000	226.69	73	DU	40	922,000	230.50
OK	200	4,460,000	223.00	74	GI	5	112,000	224.00
DU	75	1,733,000	231.07	75	ZR	2	46,800	234.00
PF	61	1,403,000	230.00	76	 	 	 	 
IH	25	565,000	226.00	77	 	 	 	 
GI	23	521,800	226.87	78	 	 	 	 
