BUMIToBrokerCode	BUMI	Start	2026-02-02	End	2026-02-02	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
PF	11,000	242,000,000	220.00	58	MI	4,501	102,816,200	228.43
SH	9,220	205,040,000	222.39	59	RS	4,223	93,333,400	221.01
AP	9,060	199,320,000	220.00	60	PG	3,494	80,060,800	229.14
PO	8,776	193,752,200	220.78	61	AF	3,000	75,000,000	250.00
ID	8,640	192,590,000	222.91	62	DD	2,700	68,040,000	252.00
GA	7,500	187,500,000	250.00	63	IH	2,828	64,540,800	228.22
AN	7,340	176,698,000	240.73	64	BR	2,900	64,280,000	221.66
SF	6,511	150,253,400	230.77	65	DU	1,429	32,581,200	228.00
PC	6,432	147,380,400	229.14	66	PF	1,000	22,000,000	220.00
BR	6,226	140,120,000	225.06	67	ID	635	14,070,000	221.57
EL	5,525	123,365,000	223.29	68	SF	401	8,982,000	223.99
TF	5,113	116,886,000	228.61	69	SS	200	5,200,000	260.00
ZR	4,640	106,180,000	228.84	70	ZR	150	3,340,000	222.67
QA	3,495	77,509,200	221.77	71	IT	100	2,300,000	230.00
DD	2,500	55,000,000	220.00	72	PO	48	1,086,000	226.25
JB	1,987	47,201,800	237.55	73	AN	20	464,000	232.00
IT	1,000	22,000,000	220.00	74	GI	17	389,400	229.06
BS	700	15,500,000	221.43	75	JB	10	221,800	221.80
IC	310	6,850,000	220.97	76	 	 	 	 
TS	300	6,600,000	220.00	77	 	 	 	 
DU	70	1,550,000	221.43	78	 	 	 	 
II	50	1,100,000	220.00	79	 	 	 	 
FO	50	1,100,000	220.00	80	 	 	 	 
GI	24	543,200	226.33	81	 	 	 	 
