BUMIToBrokerCode	BUMI	Start	2025-12-08	End	2025-12-08	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
PC	6,841	171,409,600	250.56	53	AD	10,330	258,250,000	250.00
PO	4,443	110,250,800	248.14	54	EL	10,000	248,400,000	248.40
RS	3,376	83,724,800	248.00	55	SH	8,280	205,010,000	247.60
AR	3,000	74,400,000	248.00	56	RG	6,205	154,525,000	249.03
SH	2,975	71,955,000	241.87	57	RF	5,004	124,083,200	247.97
RG	2,325	58,041,000	249.64	58	AF	4,500	112,600,000	250.22
FS	2,158	53,096,800	246.05	59	SA	4,469	111,737,400	250.03
RB	1,272	32,003,400	251.60	60	AR	4,000	100,400,000	251.00
SF	1,120	27,576,000	246.21	61	JB	3,802	95,065,400	250.04
SA	1,069	26,391,200	246.88	62	ID	3,800	93,880,000	247.05
ZR	1,000	24,600,000	246.00	63	RO	3,530	87,764,000	248.62
YO	1,000	24,000,000	240.00	64	ZR	3,050	75,260,000	246.75
ID	575	14,250,000	247.83	65	SF	2,513	62,819,800	249.98
QA	451	11,031,400	244.60	66	RS	2,500	62,000,000	248.00
MI	329	8,040,800	244.40	67	AN	2,040	50,820,000	249.12
GI	26	641,200	246.62	68	OK	2,000	50,000,000	250.00
JB	1	25,200	252.00	69	MI	2,000	49,000,000	245.00
 	 	 	 	70	MU	1,355	33,584,000	247.85
 	 	 	 	71	QA	1,028	24,966,800	242.87
 	 	 	 	72	YO	1,000	24,800,000	248.00
 	 	 	 	73	PO	860	21,470,000	249.65
 	 	 	 	74	PP	500	12,400,000	248.00
 	 	 	 	75	FO	200	5,020,000	251.00
 	 	 	 	76	TF	150	3,750,000	250.00
 	 	 	 	77	GI	36	883,400	245.39
