BUMIToBrokerCode	BUMI	Start	2025-12-22	End	2025-12-22	Mode	Value
Investor	All	Board	RG
BY	BLot	BVal	BAvg	#	SL	SLot	SVal	SAvg
SS	200,000	7,760,000,000	388.00	34	MI	291,601	10,771,729,400	369.40
HP	155,852	5,882,603,400	377.45	35	HP	258,483	9,602,199,800	371.48
KI	135,985	5,147,965,200	378.57	36	BB	250,000	9,550,000,000	382.00
AO	126,253	4,810,188,600	381.00	37	TP	165,570	6,324,113,600	381.96
SA	124,250	4,702,740,000	378.49	38	AG	160,477	6,105,873,400	380.48
ID	100,100	3,743,760,000	374.00	39	AO	153,355	5,745,376,600	374.65
PF	75,500	2,899,000,000	383.97	40	IN	132,500	4,931,189,000	372.17
BR	70,934	2,726,715,600	384.40	41	BR	125,692	4,617,135,200	367.34
RF	67,500	2,573,360,000	381.24	42	RF	120,045	4,575,375,000	381.14
IH	68,200	2,530,320,000	371.01	43	FZ	106,427	4,022,049,400	377.92
BB	66,000	2,482,651,000	376.16	44	CD	104,185	3,924,285,600	376.67
RB	63,527	2,451,732,000	385.94	45	PF	103,700	3,924,280,000	378.43
SH	57,545	2,219,368,200	385.68	46	EL	98,240	3,663,010,000	372.86
CD	54,922	2,079,625,000	378.65	47	LS	89,103	3,349,656,400	375.93
LS	53,590	2,067,353,800	385.77	48	IH	71,930	2,685,064,000	373.29
IU	45,743	1,765,898,200	386.05	49	AN	68,119	2,549,775,600	374.31
DX	43,028	1,623,729,800	377.37	50	AH	65,036	2,474,418,400	380.47
FZ	38,003	1,449,161,600	381.33	51	FS	56,486	2,168,107,000	383.83
IN	29,971	1,143,223,000	381.44	52	SH	40,853	1,532,905,200	375.22
AH	30,000	1,136,000,000	378.67	53	PC	38,410	1,438,484,800	374.51
RS	25,920	1,000,472,000	385.98	54	RX	25,000	985,000,000	394.00
ES	17,525	664,260,000	379.04	55	ID	25,400	970,160,000	381.95
PC	13,462	508,469,800	377.71	56	RO	25,749	963,030,400	374.01
PO	12,827	497,264,800	387.67	57	ES	24,539	927,374,800	377.92
FS	9,929	371,243,600	373.90	58	OK	22,500	852,760,000	379.00
RG	7,105	265,223,000	373.29	59	RG	21,194	796,393,400	375.76
RO	6,407	243,474,800	380.01	60	IT	20,000	784,000,000	392.00
AN	6,004	220,947,200	368.00	61	PG	17,830	645,638,000	362.11
SF	5,085	185,905,600	365.60	62	AF	15,510	582,260,000	375.41
PG	2,242	84,794,000	378.21	63	ZR	15,105	561,665,000	371.84
ZR	1,750	64,900,000	370.86	64	AR	12,510	475,385,000	380.00
JB	1,526	57,584,600	377.36	65	SF	8,880	342,674,000	385.89
MU	1,361	51,623,600	379.31	66	SA	8,290	301,792,000	364.04
GI	1,053	39,222,000	372.48	67	IU	8,135	295,454,000	363.19
OK	1,000	38,000,000	380.00	68	GA	8,040	290,907,000	361.82
IT	1,000	38,000,000	380.00	69	BS	7,482	282,354,000	377.38
AF	1,000	36,700,000	367.00	70	RB	7,013	266,122,200	379.47
EL	500	19,000,000	380.00	71	AP	5,100	196,860,000	386.00
QA	319	12,034,800	377.27	72	MU	4,800	181,925,000	379.01
TF	160	6,144,000	384.00	73	JB	4,725	177,345,600	375.33
DU	97	3,676,400	379.01	74	TS	4,000	156,000,000	390.00
GA	40	1,425,000	356.25	75	QA	3,223	120,215,200	372.99
AD	35	1,293,000	369.43	76	DU	3,234	119,494,400	369.49
IC	3	118,200	394.00	77	RS	2,816	107,133,600	380.45
 	 	 	 	78	BF	2,500	95,000,000	380.00
 	 	 	 	79	DD	1,700	64,530,000	379.59
 	 	 	 	80	TF	1,575	59,134,000	375.45
 	 	 	 	81	PO	1,464	54,713,600	373.73
 	 	 	 	82	GI	1,075	40,976,400	381.18
 	 	 	 	83	FO	800	29,580,000	369.75
 	 	 	 	84	IC	451	17,378,800	385.34
 	 	 	 	85	PI	300	11,340,000	378.00
 	 	 	 	86	AD	42	1,592,800	379.24
